custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid
4507002,-86.010438,39.846023,1293455128,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507003,-86.07559,39.881074,1296875008,1,4.0,212.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4507004,-86.070269,39.883924,1279030262,1,2.0,106.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4507005,-86.058478,39.893729,19503104,1,6.0,318.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507006,-86.134842,39.868399,1228438105,1,2.0,106.0,1,1,0,0,0,0,1,0,0,A,0,0,1,0
4507009,-86.022794,39.8379,1293456550,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4507010,-86.057112,39.906844,1050517693,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4507011,-86.072358,39.880974,1296875387,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4507012,-86.122687,39.888484,1279177584,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4507013,-86.147235,39.895657,929945118,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4507014,-86.002881,40.051956,125139871,1,3.0,159.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
4507015,-86.02285,40.04945,1278367130,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507016,-86.0058,40.011044,1278305920,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507017,-86.00507,39.939957,108771973,1,4.0,212.0,1,1,0,0,1,0,0,0,0,4,0,0,1,0
4507018,-86.038116,39.92528,1148893264,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507019,-86.040895,39.913461,1240873835,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507020,-86.135545,39.880889,709592533,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507021,-86.120898,39.837757,1278805018,1,3.0,159.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507022,-85.958087,39.872587,1196411790,1,8.0,424.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507023,-86.011584,39.843208,1279311815,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507024,-86.082975,39.927242,1305395728,1,3.0,159.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0
4507025,-86.105617,40.043598,1278211278,1,6.0,318.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507026,-86.019833,39.953332,1278459351,1,4.0,212.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507027,-86.057511,39.902261,1279086903,1,8.0,424.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507028,-86.142441,39.868829,1278662515,1,4.0,212.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507029,-85.978913,39.862093,1279245391,1,2.0,106.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4507030,-85.955053,39.871622,1279238929,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507031,-86.00955,39.860887,1279234209,1,4.0,212.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507032,-86.076628,39.880838,1296874992,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507033,-86.083569,39.874827,1279055617,1,3.0,159.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507034,-86.007249,39.974135,1297369619,1,4.0,212.0,1,1,0,0,0,0,1,0,0,E,0,0,1,0
4507035,-86.14296,39.873289,19464507,1,2.0,106.0,1,1,0,0,0,0,1,0,0,E,0,0,1,0
4507038,-86.016012,39.842465,1279310047,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4507039,-86.069362,39.907092,19501579,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4507040,-86.076711,39.878945,1279030223,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4507041,-86.119802,39.886042,1296783038,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4507042,-86.055113,39.917038,19499892,2,12.0,636.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4507043,-86.002679,40.043168,1278369755,1,2.0,106.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
4507044,-86.008692,40.013868,1278306683,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507045,-86.017762,39.931551,1278254536,1,8.0,424.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507046,-86.055976,39.933542,711440936,1,3.0,159.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507047,-86.04485,39.908294,1279171279,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507048,-86.145753,39.832827,1278599276,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507049,-86.122391,39.838808,1279159171,1,2.0,106.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
4507050,-85.994579,39.85663,1279232182,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507051,-86.033677,39.835931,1279244106,1,3.0,159.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507052,-86.080804,39.926667,1197695305,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507053,-86.023656,40.048831,1278368665,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507054,-86.124245,40.131506,1149205873,1,2.0,106.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4507055,-86.007236,39.974059,1297369619,1,8.0,424.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4507056,-86.038479,39.91945,1279153435,1,4.0,212.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507057,-86.121308,39.870321,1122117534,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507058,-86.121265,39.85076,1278801599,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507059,-85.998114,39.85206,1279245251,1,3.0,159.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507060,-86.030724,39.83824,1279181825,1,6.0,318.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507061,-86.034069,39.835795,1279245179,1,2.0,106.0,2,1,0,0,0,1,0,0,0,E,0,0,1,0
4507062,-86.073421,39.879116,1279016422,1,3.0,159.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507063,-86.095251,39.869962,1050566682,1,10.0,530.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507064,-86.044294,39.88542,1279061071,1,8.0,424.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507065,-85.958064,39.902164,1279245358,1,2.0,106.0,2,1,0,0,0,0,1,0,0,A,0,0,1,0
4507068,-86.047239,39.8971,1279084316,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4507069,-86.060715,39.900815,1279160723,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4507070,-86.071921,39.880122,1296875381,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4507071,-86.082032,39.877058,1279055660,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4507072,-86.065179,39.915925,1279178148,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4507073,-86.0128,40.047054,1278330194,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507074,-86.007833,40.014838,1278307915,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507075,-86.07318,40.017107,929247282,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507076,-86.041272,39.955368,1220133561,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507077,-86.033891,39.890052,1279294064,1,3.0,159.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507078,-86.07045,39.909226,1050723449,1,6.0,318.0,1,2,0,0,1,0,1,0,0,A,0,0,1,0
4507079,-86.122802,39.839566,1279159176,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507080,-85.95464,39.872685,1279238924,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507081,-86.032377,39.836745,1279181805,1,8.0,424.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507082,-86.06926,39.911787,19500727,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507083,-86.117511,40.043677,711190803,1,6.0,318.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507084,-86.126879,40.123213,1278397572,1,2.0,106.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
4507085,-86.00501,40.012233,1278306328,1,4.0,212.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507086,-86.043641,39.916242,1279102014,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507087,-86.121307,39.867926,1279068979,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507088,-86.124533,39.850487,1278801551,1,6.0,318.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507089,-85.917094,39.889974,1208867343,1,6.0,318.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507090,-86.024936,39.836114,1279226672,1,4.0,212.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
4507091,-86.04473,39.832064,1279241535,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507092,-86.073958,39.878661,1279016422,1,4.0,212.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0
4507093,-86.088013,39.853591,1278945002,1,2.0,106.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
4507094,-86.124347,40.04227,1324406903,1,3.0,159.0,2,1,0,0,0,0,1,0,0,A,0,0,1,0
4507095,-85.921211,39.895336,123268534,1,2.0,106.0,1,1,0,0,0,0,1,0,0,A,0,0,1,0
4507098,-86.068362,39.911432,763559315,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4507099,-86.068797,39.882703,1050537114,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4507100,-86.082583,39.877039,1279023932,1,4.0,212.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4507101,-86.144519,39.871377,1278822114,2,4.0,212.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0
4507102,-86.013464,40.052864,711399241,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507103,-86.05826,40.042035,1297400341,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507104,-86.004637,40.003421,1278303163,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507105,-86.028292,39.934267,1278255060,1,6.0,318.0,2,1,0,0,1,0,0,0,0,E,0,0,1,0
4507106,-86.044517,39.926181,948613693,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507107,-86.044427,39.90878,1279171279,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507108,-86.146875,39.872915,1278685949,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507109,-86.126727,39.849871,1278818774,1,8.0,424.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507110,-85.933954,39.88781,1208951638,1,8.0,424.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507111,-86.012153,39.833874,906619359,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507112,-86.105251,39.926103,1197919411,1,4.0,212.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507113,-86.03142,40.038379,19491379,2,8.0,424.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507114,-86.120422,40.162543,1231519752,1,8.0,424.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507115,-86.004011,40.011972,1278306328,1,4.0,212.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507116,-86.042685,39.91324,1262232068,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507117,-86.121158,39.874507,1050264795,1,8.0,424.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507118,-86.122545,39.849645,1293453900,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507119,-85.957682,39.904736,1197312684,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507120,-86.042618,39.839412,1279054382,1,6.0,318.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0
4507121,-86.05644,39.842822,1279049921,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507122,-86.082792,39.875368,1279055619,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507123,-86.058004,39.892403,1115275111,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507124,-86.08244,39.875311,1279023932,1,3.0,159.0,2,1,0,0,0,0,1,0,0,E,0,0,1,0
4507125,-86.079164,39.905706,1241582305,1,3.0,159.0,1,1,0,0,0,0,1,0,0,E,0,0,1,0
4507127,-86.05717,39.906826,1050517693,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4507128,-86.074031,39.878727,1279016422,1,3.0,159.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4507129,-86.083911,39.875338,1279055616,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4507130,-86.143083,39.872707,1278685987,1,2.0,106.0,1,4,0,1,1,1,1,0,0,A,1,0,1,0
4507131,-86.056327,40.042708,1297400247,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507132,-86.006571,40.00338,1278303163,1,3.0,159.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507133,-86.029518,39.934117,1278212395,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507134,-86.025691,39.923266,1279232087,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507135,-86.041537,39.912099,1279169351,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507136,-86.135901,39.850666,19466709,1,2.0,106.0,2,2,0,0,1,0,1,0,0,A,0,0,1,0
4507137,-86.112109,39.827946,1291436663,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507138,-86.028583,39.847043,1283685176,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507139,-86.034551,39.886294,1283685191,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507140,-86.106882,39.927744,1283483416,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507141,-86.066021,40.043982,1278474761,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507142,-86.027094,39.938589,1278212430,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507143,-86.050868,39.897558,1279076747,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507144,-86.145769,39.872894,1197316962,1,6.0,318.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507145,-85.979845,39.860519,1279245390,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507146,-85.971816,39.85662,1196402599,1,4.0,212.0,2,1,0,0,0,1,0,0,0,E,0,0,1,0
4507147,-86.012838,39.857444,1296702163,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507148,-86.062324,39.845583,1196419188,1,6.0,318.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
4507149,-86.066926,39.881335,1050275168,1,2.0,106.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
4507150,-86.058996,39.893205,19503108,1,2.0,106.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0
4507151,-86.132499,39.893166,20027488,1,2.0,106.0,1,1,0,0,0,0,1,0,0,A,0,0,1,0
4507154,-86.071962,39.884156,1198724622,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4507155,-86.080915,39.876528,1279055635,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4507156,-86.143118,39.87437,1278685990,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4507157,-86.106316,39.909092,1278961175,1,8.0,424.0,2,2,0,0,1,0,1,0,0,A,0,0,1,0
4507158,-86.02035,40.049902,1219933561,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507159,-85.989724,39.979607,856083510,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507160,-86.019433,39.930123,1278254536,1,2.0,106.0,2,1,0,0,1,0,0,0,0,E,0,0,1,0
4507161,-86.039737,39.954416,1220133185,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507162,-86.047525,39.9088,1279237869,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507163,-86.120225,39.869188,1051525902,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507164,-86.123008,39.867752,1279068963,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507165,-85.970367,39.861364,1279282281,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507166,-86.046296,39.837594,1279065574,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507167,-86.081181,39.873761,1279073694,1,8.0,424.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507168,-86.012944,40.043448,1297407791,1,6.0,318.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507169,-86.012881,40.046277,1067233611,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507170,-86.002538,39.979572,1278398832,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507171,-85.998311,40.02175,1278563633,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507172,-86.052609,39.904099,1050379995,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507173,-86.120973,39.849811,1293682557,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507174,-85.998026,39.852751,1279245245,1,4.0,212.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0
4507175,-86.028735,39.836111,1279242397,1,4.0,212.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0
4507176,-86.031381,39.83345,1279180625,1,4.0,212.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507177,-86.07388,39.87972,1296875266,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507178,-86.095643,39.870291,1050566682,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507179,-86.042592,39.889511,1279069282,1,4.0,212.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4507180,-86.058012,39.908346,1027955888,1,4.0,212.0,1,1,0,0,0,0,1,0,0,A,0,0,1,0
4507181,-86.026822,39.833938,1293457073,1,2.0,106.0,2,1,0,0,0,0,1,0,0,A,0,0,1,0
4507183,-86.07182,39.882585,1198724622,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4507184,-86.119935,39.886023,1296783038,1,4.0,212.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4507185,-86.071542,39.914496,1197027467,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4507186,-86.038636,40.040374,19491455,1,2.0,106.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
4507187,-86.004852,40.002903,1278269730,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507188,-86.028226,39.93745,1278212430,1,8.0,424.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507189,-86.037445,39.921399,1279101440,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507190,-86.042746,39.913154,809028383,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507191,-86.14558,39.83257,1278599275,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507192,-86.124277,39.836456,1296639710,1,8.0,424.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507193,-85.975207,39.897503,1050281510,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507194,-86.035955,39.835924,1074309401,1,8.0,424.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507195,-86.064323,39.933894,19498764,1,8.0,424.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507196,-86.068709,40.043941,814280651,1,8.0,424.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507197,-86.013846,40.132969,35259285,1,4.0,212.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0
4507198,-86.006066,40.008108,1278303112,1,8.0,424.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507199,-86.047401,39.901755,1241716068,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507200,-86.122882,39.887741,1162462935,1,6.0,318.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507201,-86.100621,39.849202,19466817,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507202,-86.014835,39.886724,1279301823,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507203,-86.009254,39.842472,1279234004,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507204,-86.076246,39.880632,1296874992,1,2.0,106.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4507205,-86.081003,39.877653,1279055635,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507206,-86.058253,39.892287,1115275111,1,4.0,212.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0
4507207,-86.095338,39.869162,1050680460,1,4.0,212.0,2,1,0,0,0,0,1,0,0,A,0,0,1,0
4507210,-86.052242,39.889944,1365050476,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4507211,-86.119805,39.886006,1296783038,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4507212,-86.065812,39.934672,1278383047,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4507213,-86.066025,39.934558,1278383047,2,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4507214,-86.035322,40.010992,1278330043,2,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507215,-86.030584,39.961608,1278295390,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507216,-86.048983,39.897078,1279084333,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507217,-86.040711,39.913755,1240873834,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507218,-86.134776,39.87914,709592533,1,3.0,159.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507219,-86.119992,39.836105,1293681806,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507220,-86.043362,39.85428,755277034,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507221,-86.015959,39.842472,1279310047,1,2.0,106.0,1,2,0,0,1,0,1,0,0,A,0,0,1,0
4507222,-86.014271,40.047048,1148898540,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507223,-86.126584,40.110342,1291191048,2,16.0,848.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507224,-86.017612,39.955976,1220151724,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507225,-85.995897,39.913309,1279287850,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507226,-86.050018,39.906974,1293643044,1,3.0,159.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507227,-86.124605,39.837711,19468626,1,8.0,424.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507228,-85.978441,39.862382,1279245387,1,6.0,318.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507229,-85.954713,39.872124,1279238918,1,6.0,318.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507230,-85.954666,39.872551,1279238923,1,4.0,212.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507231,-86.07625,39.880717,1296874992,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507232,-86.081141,39.877687,1279055634,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507233,-86.044114,39.888703,1279065887,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507234,-86.033787,39.927687,1278235818,1,18.0,954.0,1,1,0,0,0,0,1,0,0,A,0,0,1,0
4507235,-86.026231,39.835778,1279244092,1,6.0,318.0,2,1,0,0,0,0,1,0,0,A,0,0,1,0
4507237,-86.058694,39.891813,19503104,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4507238,-86.121582,39.885844,1296783038,1,2.0,106.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4507239,-86.073164,39.90623,125143935,1,8.0,424.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507240,-86.013936,40.040995,1278366981,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507241,-86.087656,40.033454,854873988,1,8.0,424.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
4507242,-86.035733,39.999116,1220146254,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507243,-86.029196,39.935835,1278255060,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507244,-86.037487,39.921383,1279101440,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507245,-86.043975,39.908815,1279171279,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507246,-86.14432,39.847429,1278570508,1,3.0,159.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507247,-86.122349,39.837718,1278821694,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4507248,-86.007931,39.85132,1279230500,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507249,-86.045088,39.847567,125159016,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4507250,-86.096056,39.906532,1196911284,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507251,-86.013327,40.04474,1297407926,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507252,-86.048034,40.061828,1278323778,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507253,-86.044659,39.947902,1278268439,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507254,-85.995688,39.910859,1279287884,1,6.0,318.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507255,-86.051895,39.90463,1279163815,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4507256,-86.129217,39.84059,19468148,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
